Institute,Program,Quota,Seat,Gender,Note,Code,Opening Rank (int),Closing Rank (int)
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology,OS,SC,Gender-Neutral,,SCGNO,61749,61749
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology,OS,SC,Female-only (including Supernumerary),,SCGLO,85292,85292
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology,OS,ST,Gender-Neutral,,STGNO,105678,105678
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology,OS,OPEN (PwD),Gender-Neutral,,GNPDO,75873,75873
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology (Cyber Security),OS,OPEN,Gender-Neutral,,GNGNO,7932,7932
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology (Cyber Security),OS,EWS,Gender-Neutral,,EWGNO,11953,11953
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology (Cyber Security),OS,OBC-NCL,Gender-Neutral,,OBGNO,16943,16943
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology (Cyber Security),OS,SC,Gender-Neutral,,SCGNO,76028,76028
"Delhi Technological University, Bawana Road, Delhi-110042",Information Technology (Cyber Security),OS,ST,Gender-Neutral,,STGNO,153270,153270
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,OPEN,Gender-Neutral,,GNGNO,8165,8165
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,11158,11158
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,EWS,Gender-Neutral,,EWGNO,11153,11153
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,16560,16560
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,SC,Gender-Neutral,,SCGNO,69379,69379
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,ST,Gender-Neutral,,STGNO,178527,178527
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,127567,127567
"Delhi Technological University, Bawana Road, Delhi-110042",Software Engineering,OS,EWS (PwD),Gender-Neutral,,EWPDO,213306,213306
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,OPEN,Gender-Neutral,,GNGNO,8348,8348
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,OPEN,Female-only (including Supernumerary),,GNGLO,11612,11612
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,EWS,Gender-Neutral,,EWGNO,11956,11956
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,OBC-NCL,Gender-Neutral,,OBGNO,18561,18561
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,SC,Gender-Neutral,,SCGNO,78739,78739
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,ST,Gender-Neutral,,STGNO,111434,111434
"Delhi Technological University, Bawana Road, Delhi-110042",Mathematics and Computing,OS,OBC-NCL (PwD),Gender-Neutral,,OBPDO,211643,211643
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,,GNGNO,9569,9569
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,EWS,Gender-Neutral,,EWGNO,12327,12327
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,19779,19779
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,SC,Gender-Neutral,,SCGNO,85687,85687
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,SC,Female-only (including Supernumerary),,SCGLO,118125,118125
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,ST,Gender-Neutral,,STGNO,89324,89324
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics and Communication Engineering,OS,ST,Female-only (including Supernumerary),,STGLO,234478,234478
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,OPEN,Gender-Neutral,,GNGNO,9836,9836
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,EWS,Gender-Neutral,,EWGNO,13833,13833
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,OBC-NCL,Gender-Neutral,,OBGNO,20339,20339
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,SC,Gender-Neutral,,SCGNO,99513,99513
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,ST,Gender-Neutral,,STGNO,139989,139989
"Delhi Technological University, Bawana Road, Delhi-110042",Electronics Engineering (VLSI Design and Technology),OS,OPEN (PwD),Gender-Neutral,,GNPDO,157474,157474
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OPEN,Gender-Neutral,,GNGNO,11227,11227
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,12644,12644
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,EWS,Gender-Neutral,,EWGNO,16450,16450
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,23835,23835
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,43567,43567
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,SC,Gender-Neutral,,SCGNO,108911,108911
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,ST,Gender-Neutral,,STGNO,212113,212113
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,340487,340487
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,EWS (PwD),Gender-Neutral,,EWPDO,723998,723998
"Delhi Technological University, Bawana Road, Delhi-110042",Electrical Engineering,OS,OBC-NCL (PwD),Gender-Neutral,,OBPDO,592591,592591
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,OPEN,Gender-Neutral,,GNGNO,16022,16022
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,22085,22085
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,EWS,Gender-Neutral,,EWGNO,20369,20369
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,27909,27909
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,51115,51115
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,SC,Gender-Neutral,,SCGNO,130322,130322
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,ST,Gender-Neutral,,STGNO,206370,206370
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,414710,414710
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,OPEN,Gender-Neutral,,GNGNO,14546,14546
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,EWS,Gender-Neutral,,EWGNO,20968,20968
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,28377,28377
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,SC,Gender-Neutral,,SCGNO,129461,129461
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,ST,Gender-Neutral,,STGNO,243131,243131
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,ST,Female-only (including Supernumerary),,STGLO,391598,391598
"Delhi Technological University, Bawana Road, Delhi-110042",Mechanical Engineering with specialization in Automotive Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,505224,505224
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,OPEN,Gender-Neutral,,GNGNO,14482,14482
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,EWS,Gender-Neutral,,EWGNO,26469,26469
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,OBC-NCL,Gender-Neutral,,OBGNO,30568,30568
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,60488,60488
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,SC,Gender-Neutral,,SCGNO,133584,133584
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,ST,Gender-Neutral,,STGNO,245810,245810
"Delhi Technological University, Bawana Road, Delhi-110042",Engineering Physics,OS,OBC-NCL (PwD),Gender-Neutral,,OBPDO,1118227,1118227
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,OPEN,Gender-Neutral,,GNGNO,16697,16697
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,EWS,Gender-Neutral,,EWGNO,23651,23651
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,31248,31248
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,59488,59488
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,SC,Gender-Neutral,,SCGNO,142624,142624
"Delhi Technological University, Bawana Road, Delhi-110042",Chemical Engineering,OS,ST,Gender-Neutral,,STGNO,240965,240965
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,OPEN,Gender-Neutral,,GNGNO,19179,19179
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,EWS,Gender-Neutral,,EWGNO,26863,26863
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,33304,33304
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,SC,Gender-Neutral,,SCGNO,140447,140447
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,ST,Gender-Neutral,,STGNO,141094,141094
"Delhi Technological University, Bawana Road, Delhi-110042",Civil Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,506657,506657
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,OPEN,Gender-Neutral,,GNGNO,18665,18665
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,28229,28229
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,EWS,Gender-Neutral,,EWGNO,27458,27458
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,34091,34091
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,SC,Gender-Neutral,,SCGNO,143584,143584
"Delhi Technological University, Bawana Road, Delhi-110042",Production & Industrial Engineering,OS,ST,Gender-Neutral,,STGNO,217336,217336
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,OPEN,Gender-Neutral,,GNGNO,19949,19949
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,29881,29881
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,EWS,Gender-Neutral,,EWGNO,28047,28047
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,34253,34253
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,SC,Gender-Neutral,,SCGNO,150918,150918
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,ST,Gender-Neutral,,STGNO,249821,249821
"Delhi Technological University, Bawana Road, Delhi-110042",Environmental Engineering,OS,OBC-NCL (PwD),Gender-Neutral,,OBPDO,788516,788516
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,OPEN,Gender-Neutral,,GNGNO,19876,19876
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,OPEN,Female-only (including Supernumerary),,GNGLO,23292,23292
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,EWS,Gender-Neutral,,EWGNO,28900,28900
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,OBC-NCL,Gender-Neutral,,OBGNO,34013,34013
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,SC,Gender-Neutral,,SCGNO,148018,148018
"Delhi Technological University, Bawana Road, Delhi-110042",Bio-Technology,OS,ST,Gender-Neutral,,STGNO,251327,251327
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OPEN,Gender-Neutral,,GNGND,7946,7946
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OPEN,Female-only (including Supernumerary),,GNGLD,14127,14127
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,EWS,Gender-Neutral,,EWGND,18161,18161
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,EWS,Female-only (including Supernumerary),,EWGLD,51563,51563
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OBC-NCL,Gender-Neutral,,OBGND,35812,35812
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,79382,79382
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,SC,Gender-Neutral,,SCGND,107246,107246
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,SC,Female-only (including Supernumerary),,SCGLD,145136,145136
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,ST,Gender-Neutral,,STGND,180658,180658
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,ST,Female-only (including Supernumerary),,STGLD,335926,335926
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OPEN,Gender-Neutral,Defence,GNCWD,398179,398179
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,83144,83144
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,SC,Gender-Neutral,Defence,SCCWD,229299,229299
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,ST,Gender-Neutral,Defence,STCWD,457248,457248
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OPEN (PwD),Gender-Neutral,,GNPDD,146747,146747
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,EWS (PwD),Gender-Neutral,,EWPDD,298614,298614
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,OBC-NCL (PwD),Gender-Neutral,,OBPDD,449212,449212
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),HS,SC (PwD),Gender-Neutral,,SCPDD,1410918,1410918
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OPEN,Gender-Neutral,,GNGND,10907,10907
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),,GNGLD,18652,18652
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,EWS,Gender-Neutral,,EWGND,29658,29658
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,EWS,Female-only (including Supernumerary),,EWGLD,46550,46550
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,,OBGND,48539,48539
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,84454,84454
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,SC,Gender-Neutral,,SCGND,117715,117715
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,SC,Female-only (including Supernumerary),,SCGLD,145305,145305
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,ST,Gender-Neutral,,STGND,343647,343647
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,ST,Female-only (including Supernumerary),,STGLD,569974,569974
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OPEN,Gender-Neutral,Defence,GNCWD,640484,640484
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,EWS,Gender-Neutral,Defence,EWCWD,61577,61577
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,87660,87660
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,SC,Gender-Neutral,Defence,SCCWD,210630,210630
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OPEN (PwD),Gender-Neutral,,GNPDD,155404,155404
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,EWS (PwD),Gender-Neutral,,EWPDD,195752,195752
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,OBC-NCL (PwD),Gender-Neutral,,OBPDD,322633,322633
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,,STPDD,410087,410087
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,AI,OPEN,Gender-Neutral,Kashmiri Migrant,KM,476338,476338
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OPEN,Gender-Neutral,,GNGND,12614,12614
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OPEN,Female-only (including Supernumerary),,GNGLD,20125,20125
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,EWS,Gender-Neutral,,EWGND,31843,31843
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,EWS,Female-only (including Supernumerary),,EWGLD,58486,58486
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OBC-NCL,Gender-Neutral,,OBGND,55225,55225
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,84549,84549
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,SC,Gender-Neutral,,SCGND,128099,128099
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,SC,Female-only (including Supernumerary),,SCGLD,148245,148245
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,ST,Gender-Neutral,,STGND,385222,385222
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OPEN,Gender-Neutral,Defence,GNCWD,90762,90762
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,89301,89301
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OPEN (PwD),Gender-Neutral,,GNPDD,166041,166041
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),HS,OBC-NCL (PwD),Gender-Neutral,,OBPDD,454326,454326
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OPEN,Gender-Neutral,,GNGND,16301,16301
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OPEN,Female-only (including Supernumerary),,GNGLD,22065,22065
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,EWS,Gender-Neutral,,EWGND,44570,44570
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,EWS,Female-only (including Supernumerary),,EWGLD,59499,59499
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OBC-NCL,Gender-Neutral,,OBGND,72460,72460
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,97154,97154
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,SC,Gender-Neutral,,SCGND,172341,172341
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,SC,Female-only (including Supernumerary),,SCGLD,206831,206831
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,ST,Gender-Neutral,,STGND,616283,616283
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,ST,Female-only (including Supernumerary),,STGLD,680357,680357
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OPEN,Gender-Neutral,Defence,GNCWD,445902,445902
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,EWS,Gender-Neutral,Defence,EWCWD,127854,127854
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,139393,139393
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,HS,OPEN (PwD),Gender-Neutral,,GNPDD,209008,209008
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OPEN,Gender-Neutral,,GNGND,19226,19226
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OPEN,Female-only (including Supernumerary),,GNGLD,24421,24421
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,EWS,Gender-Neutral,,EWGND,48377,48377
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,EWS,Female-only (including Supernumerary),,EWGLD,77017,77017
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OBC-NCL,Gender-Neutral,,OBGND,86115,86115
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,115607,115607
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,SC,Gender-Neutral,,SCGND,187812,187812
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,SC,Female-only (including Supernumerary),,SCGLD,274065,274065
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,ST,Gender-Neutral,,STGND,713674,713674
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OPEN,Gender-Neutral,Defence,GNCWD,92363,92363
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,SC,Gender-Neutral,Defence,SCCWD,712098,712098
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,HS,OPEN (PwD),Gender-Neutral,,GNPDD,191803,191803
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OPEN,Gender-Neutral,,GNGND,20967,20967
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OPEN,Female-only (including Supernumerary),,GNGLD,25534,25534
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,EWS,Gender-Neutral,,EWGND,50842,50842
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,EWS,Female-only (including Supernumerary),,EWGLD,92043,92043
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OBC-NCL,Gender-Neutral,,OBGND,98154,98154
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,135201,135201
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,SC,Gender-Neutral,,SCGND,205362,205362
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,SC,Female-only (including Supernumerary),,SCGLD,226125,226125
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,ST,Gender-Neutral,,STGND,947189,947189
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OPEN,Gender-Neutral,Defence,GNCWD,31778,31778
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,HS,OPEN (PwD),Gender-Neutral,,GNPDD,353540,353540
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,,GNGND,25052,25052
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),,GNGLD,32842,32842
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,EWS,Gender-Neutral,,EWGND,61377,61377
